run,round,home_team,away_team
17,36,Wolverhampton,Brentford
17,37,Leicester,Bournemouth
17,37,Liverpool,Man United
17,37,Aston Villa,Brighton
17,37,Everton,Crystal Palace
17,37,Newcastle United,Fulham
17,37,Tottenham,Chelsea
17,37,Nottingham Forest,Man City
17,37,Ipswich,Wolverhampton
17,37,Brentford,Arsenal
17,37,Southampton,West Ham United
17,38,Arsenal,Wolverhampton
17,38,Fulham,Brentford
17,38,Man City,Ipswich
17,38,Chelsea,Nottingham Forest
17,38,Crystal Palace,Tottenham
17,38,Bournemouth,Newcastle United
17,38,Brighton,Everton
17,38,Man United,Aston Villa
17,38,West Ham United,Liverpool
17,38,Southampton,Leicester
18,34,Arsenal,Tottenham
18,34,Fulham,Nottingham Forest
18,34,Man City,Newcastle United
18,34,Chelsea,West Ham United
18,34,Crystal Palace,Liverpool
18,34,Bournemouth,Aston Villa
18,34,Brighton,Southampton
18,34,Man United,Leicester
18,34,Brentford,Ipswich
18,34,Wolverhampton,Everton
18,35,Leicester,Brighton
18,35,Liverpool,Bournemouth
18,35,Aston Villa,Crystal Palace
18,35,Everton,Man City
18,35,Newcastle United,Wolverhampton
18,35,Tottenham,Fulham
18,35,Nottingham Forest,Brentford
18,35,Ipswich,Arsenal
18,35,West Ham United,Man United
18,35,Southampton,Chelsea
18,36,Arsenal,Nottingham Forest
18,36,Fulham,Ipswich
18,36,Man City,Tottenham
18,36,Chelsea,Aston Villa
18,36,Crystal Palace,Newcastle United
18,36,Bournemouth,Everton
18,36,Brighton,Liverpool
18,36,Man United,Southampton
18,36,West Ham United,Leicester
18,36,Wolverhampton,Brentford
18,37,Leicester,Bournemouth
18,37,Liverpool,Man United
18,37,Aston Villa,Brighton
18,37,Everton,Crystal Palace
18,37,Newcastle United,Fulham
18,37,Tottenham,Chelsea
18,37,Nottingham Forest,Man City
18,37,Ipswich,Wolverhampton
18,37,Brentford,Arsenal
18,37,Southampton,West Ham United
18,38,Arsenal,Wolverhampton
18,38,Fulham,Brentford
18,38,Man City,Ipswich
18,38,Chelsea,Nottingham Forest
18,38,Crystal Palace,Tottenham
18,38,Bournemouth,Newcastle United
18,38,Brighton,Everton
18,38,Man United,Aston Villa
18,38,West Ham United,Liverpool
18,38,Southampton,Leicester
19,34,Arsenal,Tottenham
19,34,Fulham,Nottingham Forest
19,34,Man City,Newcastle United
19,34,Chelsea,West Ham United
19,34,Crystal Palace,Liverpool
19,34,Bournemouth,Aston Villa
19,34,Brighton,Southampton
19,34,Man United,Leicester
19,34,Brentford,Ipswich
19,34,Wolverhampton,Everton
19,35,Leicester,Brighton
19,35,Liverpool,Bournemouth
19,35,Aston Villa,Crystal Palace
19,35,Everton,Man City
19,35,Newcastle United,Wolverhampton
19,35,Tottenham,Fulham
19,35,Nottingham Forest,Brentford
19,35,Ipswich,Arsenal
19,35,West Ham United,Man United
19,35,Southampton,Chelsea
19,36,Arsenal,Nottingham Forest
19,36,Fulham,Ipswich
19,36,Man City,Tottenham
19,36,Chelsea,Aston Villa
19,36,Crystal Palace,Newcastle United
19,36,Bournemouth,Everton
19,36,Brighton,Liverpool
19,36,Man United,Southampton
19,36,West Ham United,Leicester
19,36,Wolverhampton,Brentford
19,37,Leicester,Bournemouth
19,37,Liverpool,Man United
19,37,Aston Villa,Brighton
19,37,Everton,Crystal Palace
19,37,Newcastle United,Fulham
19,37,Tottenham,Chelsea
19,37,Nottingham Forest,Man City
19,37,Ipswich,Wolverhampton
19,37,Brentford,Arsenal
19,37,Southampton,West Ham United
19,38,Arsenal,Wolverhampton
19,38,Fulham,Brentford
19,38,Man City,Ipswich
19,38,Chelsea,Nottingham Forest
19,38,Crystal Palace,Tottenham
19,38,Bournemouth,Newcastle United
19,38,Brighton,Everton
19,38,Man United,Aston Villa
19,38,West Ham United,Liverpool
19,38,Southampton,Leicester
20,34,Arsenal,Nottingham Forest
20,34,Fulham,Tottenham
20,34,Man City,Aston Villa
20,34,Chelsea,Everton
20,34,Crystal Palace,Liverpool
20,34,Bournemouth,Southampton
20,34,Brighton,Leicester
20,34,Man United,West Ham United
20,34,Brentford,Newcastle United
20,34,Wolverhampton,Ipswich
20,35,Leicester,Crystal Palace
20,35,Liverpool,Man United
20,35,Aston Villa,Chelsea
20,35,Everton,Man City
20,35,Newcastle United,Arsenal
20,35,Tottenham,Wolverhampton
20,35,Nottingham Forest,Fulham
20,35,Ipswich,Brentford
20,35,West Ham United,Bournemouth
20,35,Southampton,Brighton
20,36,Arsenal,Brentford
20,36,Fulham,Ipswich
20,36,Man City,Tottenham
20,36,Chelsea,Newcastle United
20,36,Crystal Palace,Everton
20,36,Bournemouth,Aston Villa
20,36,Brighton,Liverpool
20,36,Man United,Southampton
20,36,West Ham United,Leicester
20,36,Wolverhampton,Nottingham Forest
20,37,Leicester,Man United
20,37,Liverpool,Fulham
20,37,Aston Villa,Brighton
20,37,Everton,Bournemouth
20,37,Newcastle United,Crystal Palace
20,37,Tottenham,Chelsea
20,37,Nottingham Forest,Man City
20,37,Ipswich,Arsenal
20,37,Brentford,Wolverhampton
20,37,Southampton,West Ham United
20,38,Arsenal,Wolverhampton
20,38,Fulham,Brentford
20,38,Man City,Ipswich
20,38,Chelsea,Nottingham Forest
20,38,Crystal Palace,Tottenham
20,38,Bournemouth,Newcastle United
20,38,Brighton,Everton
20,38,Man United,Aston Villa
20,38,West Ham United,Liverpool
20,38,Southampton,Leicester
21,34,Arsenal,Nottingham Forest
21,34,Fulham,Tottenham
21,34,Man City,Aston Villa
21,34,Chelsea,Everton
21,34,Crystal Palace,Liverpool
21,34,Bournemouth,Southampton
21,34,Brighton,Leicester
21,34,Man United,West Ham United
21,34,Brentford,Newcastle United
21,34,Wolverhampton,Ipswich
21,35,Leicester,Crystal Palace
21,35,Liverpool,Man United
21,35,Aston Villa,Chelsea
21,35,Everton,Man City
21,35,Newcastle United,Arsenal
21,35,Tottenham,Wolverhampton
21,35,Nottingham Forest,Fulham
21,35,Ipswich,Brentford
21,35,West Ham United,Bournemouth
21,35,Southampton,Brighton
21,36,Arsenal,Brentford
21,36,Fulham,Ipswich
21,36,Man City,Tottenham
21,36,Chelsea,Newcastle United
21,36,Crystal Palace,Everton
21,36,Bournemouth,Aston Villa
21,36,Brighton,Liverpool
21,36,Man United,Southampton
21,36,West Ham United,Leicester
21,36,Wolverhampton,Nottingham Forest
21,37,Leicester,Man United
21,37,Liverpool,Fulham
21,37,Aston Villa,Brighton
21,37,Everton,Bournemouth
21,37,Newcastle United,Crystal Palace
21,37,Tottenham,Chelsea
21,37,Nottingham Forest,Man City
21,37,Ipswich,Arsenal
21,37,Brentford,Wolverhampton
21,37,Southampton,West Ham United
21,38,Arsenal,Wolverhampton
21,38,Fulham,Brentford
21,38,Man City,Ipswich
21,38,Chelsea,Nottingham Forest
21,38,Crystal Palace,Tottenham
21,38,Bournemouth,Newcastle United
21,38,Brighton,Everton
21,38,Man United,Aston Villa
21,38,West Ham United,Liverpool
21,38,Southampton,Leicester
22,34,Arsenal,Nottingham Forest
22,34,Fulham,Tottenham
22,34,Man City,Aston Villa
22,34,Chelsea,Everton
22,34,Crystal Palace,Liverpool
22,34,Bournemouth,Southampton
22,34,Brighton,Leicester
22,34,Man United,West Ham United
22,34,Brentford,Newcastle United
22,34,Wolverhampton,Ipswich
22,35,Leicester,Crystal Palace
22,35,Liverpool,Man United
22,35,Aston Villa,Chelsea
22,35,Everton,Man City
22,35,Newcastle United,Arsenal
22,35,Tottenham,Wolverhampton
22,35,Nottingham Forest,Fulham
22,35,Ipswich,Brentford
22,35,West Ham United,Bournemouth
22,35,Southampton,Brighton
22,36,Arsenal,Brentford
22,36,Fulham,Ipswich
22,36,Man City,Tottenham
22,36,Chelsea,Newcastle United
22,36,Crystal Palace,Everton
22,36,Bournemouth,Aston Villa
22,36,Brighton,Liverpool
22,36,Man United,Southampton
22,36,West Ham United,Leicester
22,36,Wolverhampton,Nottingham Forest
22,37,Leicester,Man United
22,37,Liverpool,Fulham
22,37,Aston Villa,Brighton
22,37,Everton,Bournemouth
22,37,Newcastle United,Crystal Palace
22,37,Tottenham,Chelsea
22,37,Nottingham Forest,Man City
22,37,Ipswich,Arsenal
22,37,Brentford,Wolverhampton
22,37,Southampton,West Ham United
22,38,Arsenal,Wolverhampton
22,38,Fulham,Brentford
22,38,Man City,Ipswich
22,38,Chelsea,Nottingham Forest
22,38,Crystal Palace,Tottenham
22,38,Bournemouth,Newcastle United
22,38,Brighton,Everton
22,38,Man United,Aston Villa
22,38,West Ham United,Liverpool
22,38,Southampton,Leicester
23,34,Arsenal,Nottingham Forest
23,34,Fulham,Tottenham
23,34,Man City,Aston Villa
23,34,Chelsea,Everton
23,34,Crystal Palace,Liverpool
23,34,Bournemouth,Southampton
23,34,Brighton,Leicester
23,34,Man United,West Ham United
23,34,Brentford,Newcastle United
23,34,Wolverhampton,Ipswich
23,35,Leicester,Crystal Palace
23,35,Liverpool,Man United
23,35,Aston Villa,Chelsea
23,35,Everton,Man City
23,35,Newcastle United,Arsenal
23,35,Tottenham,Wolverhampton
23,35,Nottingham Forest,Fulham
23,35,Ipswich,Brentford
23,35,West Ham United,Bournemouth
23,35,Southampton,Brighton
23,36,Arsenal,Brentford
23,36,Fulham,Ipswich
23,36,Man City,Tottenham
23,36,Chelsea,Newcastle United
23,36,Crystal Palace,Everton
23,36,Bournemouth,Aston Villa
23,36,Brighton,Liverpool
23,36,Man United,Southampton
23,36,West Ham United,Leicester
23,36,Wolverhampton,Nottingham Forest
23,37,Leicester,Man United
23,37,Liverpool,Fulham
23,37,Aston Villa,Brighton
23,37,Everton,Bournemouth
23,37,Newcastle United,Crystal Palace
23,37,Tottenham,Chelsea
23,37,Nottingham Forest,Man City
23,37,Ipswich,Arsenal
23,37,Brentford,Wolverhampton
23,37,Southampton,West Ham United
23,38,Arsenal,Wolverhampton
23,38,Fulham,Brentford
23,38,Man City,Ipswich
23,38,Chelsea,Nottingham Forest
23,38,Crystal Palace,Tottenham
23,38,Bournemouth,Newcastle United
23,38,Brighton,Everton
23,38,Man United,Aston Villa
23,38,West Ham United,Liverpool
23,38,Southampton,Leicester
24,34,Arsenal,Nottingham Forest
24,34,Fulham,Tottenham
24,34,Man City,Aston Villa
24,34,Chelsea,Everton
24,34,Crystal Palace,Liverpool
24,34,Bournemouth,Southampton
24,34,Brighton,Leicester
24,34,Man United,West Ham United
24,34,Brentford,Newcastle United
24,34,Wolverhampton,Ipswich
24,35,Leicester,Crystal Palace
24,35,Liverpool,Man United
24,35,Aston Villa,Chelsea
24,35,Everton,Man City
24,35,Newcastle United,Arsenal
24,35,Tottenham,Wolverhampton
24,35,Nottingham Forest,Fulham
24,35,Ipswich,Brentford
24,35,West Ham United,Bournemouth
24,35,Southampton,Brighton
24,36,Arsenal,Brentford
24,36,Fulham,Ipswich
24,36,Man City,Tottenham
24,36,Chelsea,Newcastle United
24,36,Crystal Palace,Everton
24,36,Bournemouth,Aston Villa
24,36,Brighton,Liverpool
24,36,Man United,Southampton
24,36,West Ham United,Leicester
24,36,Wolverhampton,Nottingham Forest
24,37,Leicester,Man United
24,37,Liverpool,Fulham
24,37,Aston Villa,Brighton
24,37,Everton,Bournemouth
24,37,Newcastle United,Crystal Palace
24,37,Tottenham,Chelsea
24,37,Nottingham Forest,Man City
24,37,Ipswich,Arsenal
24,37,Brentford,Wolverhampton
24,37,Southampton,West Ham United
24,38,Arsenal,Wolverhampton
24,38,Fulham,Brentford
24,38,Man City,Ipswich
24,38,Chelsea,Nottingham Forest
24,38,Crystal Palace,Tottenham
24,38,Bournemouth,Newcastle United
24,38,Brighton,Everton
24,38,Man United,Aston Villa
24,38,West Ham United,Liverpool
24,38,Southampton,Leicester
25,34,Arsenal,Nottingham Forest
25,34,Fulham,Tottenham
25,34,Man City,Aston Villa
25,34,Chelsea,Everton
25,34,Crystal Palace,Liverpool
25,34,Bournemouth,Southampton
25,34,Brighton,Leicester
25,34,Man United,West Ham United
25,34,Brentford,Newcastle United
25,34,Wolverhampton,Ipswich
25,35,Leicester,Crystal Palace
25,35,Liverpool,Man United
25,35,Aston Villa,Chelsea
25,35,Everton,Man City
25,35,Newcastle United,Arsenal
25,35,Tottenham,Wolverhampton
25,35,Nottingham Forest,Fulham
25,35,Ipswich,Brentford
25,35,West Ham United,Bournemouth
25,35,Southampton,Brighton
25,36,Arsenal,Brentford
25,36,Fulham,Ipswich
25,36,Man City,Tottenham
25,36,Chelsea,Newcastle United
25,36,Crystal Palace,Everton
25,36,Bournemouth,Aston Villa
25,36,Brighton,Liverpool
25,36,Man United,Southampton
25,36,West Ham United,Leicester
25,36,Wolverhampton,Nottingham Forest
25,37,Leicester,Man United
25,37,Liverpool,Fulham
25,37,Aston Villa,Brighton
25,37,Everton,Bournemouth
25,37,Newcastle United,Crystal Palace
25,37,Tottenham,Chelsea
25,37,Nottingham Forest,Man City
25,37,Ipswich,Arsenal
25,37,Brentford,Wolverhampton
25,37,Southampton,West Ham United
25,38,Arsenal,Wolverhampton
25,38,Fulham,Brentford
25,38,Man City,Ipswich
25,38,Chelsea,Nottingham Forest
25,38,Crystal Palace,Tottenham
25,38,Bournemouth,Newcastle United
25,38,Brighton,Everton
25,38,Man United,Aston Villa
25,38,West Ham United,Liverpool
25,38,Southampton,Leicester
26,34,Arsenal,Nottingham Forest
26,34,Fulham,Tottenham
26,34,Man City,Aston Villa
26,34,Chelsea,Everton
26,34,Crystal Palace,Liverpool
26,34,Bournemouth,Southampton
26,34,Brighton,Leicester
26,34,Man United,West Ham United
26,34,Brentford,Newcastle United
26,34,Wolverhampton,Ipswich
26,35,Leicester,Crystal Palace
26,35,Liverpool,Man United
26,35,Aston Villa,Chelsea
26,35,Everton,Man City
26,35,Newcastle United,Arsenal
26,35,Tottenham,Wolverhampton
26,35,Nottingham Forest,Fulham
26,35,Ipswich,Brentford
26,35,West Ham United,Bournemouth
26,35,Southampton,Brighton
26,36,Arsenal,Brentford
26,36,Fulham,Ipswich
26,36,Man City,Tottenham
26,36,Chelsea,Newcastle United
26,36,Crystal Palace,Everton
26,36,Bournemouth,Aston Villa
26,36,Brighton,Liverpool
26,36,Man United,Southampton
26,36,West Ham United,Leicester
26,36,Wolverhampton,Nottingham Forest
26,37,Leicester,Man United
26,37,Liverpool,Fulham
26,37,Aston Villa,Brighton
26,37,Everton,Bournemouth
26,37,Newcastle United,Crystal Palace
26,37,Tottenham,Chelsea
26,37,Nottingham Forest,Man City
26,37,Ipswich,Arsenal
26,37,Brentford,Wolverhampton
26,37,Southampton,West Ham United
26,38,Arsenal,Wolverhampton
26,38,Fulham,Brentford
26,38,Man City,Ipswich
26,38,Chelsea,Nottingham Forest
26,38,Crystal Palace,Tottenham
26,38,Bournemouth,Newcastle United
26,38,Brighton,Everton
26,38,Man United,Aston Villa
26,38,West Ham United,Liverpool
26,38,Southampton,Leicester
27,34,Arsenal,Nottingham Forest
27,34,Fulham,Tottenham
27,34,Man City,Aston Villa
27,34,Chelsea,Everton
27,34,Crystal Palace,Liverpool
27,34,Bournemouth,Southampton
27,34,Brighton,Leicester
27,34,Man United,West Ham United
27,34,Brentford,Newcastle United
27,34,Wolverhampton,Ipswich
27,35,Leicester,Crystal Palace
27,35,Liverpool,Man United
27,35,Aston Villa,Chelsea
27,35,Everton,Man City
27,35,Newcastle United,Arsenal
27,35,Tottenham,Wolverhampton
27,35,Nottingham Forest,Fulham
27,35,Ipswich,Brentford
27,35,West Ham United,Bournemouth
27,35,Southampton,Brighton
27,36,Arsenal,Brentford
27,36,Fulham,Ipswich
27,36,Man City,Tottenham
27,36,Chelsea,Newcastle United
27,36,Crystal Palace,Everton
27,36,Bournemouth,Aston Villa
27,36,Brighton,Liverpool
27,36,Man United,Southampton
27,36,West Ham United,Leicester
27,36,Wolverhampton,Nottingham Forest
27,37,Leicester,Man United
27,37,Liverpool,Fulham
27,37,Aston Villa,Brighton
27,37,Everton,Bournemouth
27,37,Newcastle United,Crystal Palace
27,37,Tottenham,Chelsea
27,37,Nottingham Forest,Man City
27,37,Ipswich,Arsenal
27,37,Brentford,Wolverhampton
27,37,Southampton,West Ham United
27,38,Arsenal,Wolverhampton
27,38,Fulham,Brentford
27,38,Man City,Ipswich
27,38,Chelsea,Nottingham Forest
27,38,Crystal Palace,Tottenham
27,38,Bournemouth,Newcastle United
27,38,Brighton,Everton
27,38,Man United,Aston Villa
27,38,West Ham United,Liverpool
27,38,Southampton,Leicester
28,34,Arsenal,Nottingham Forest
28,34,Fulham,Tottenham
28,34,Man City,Aston Villa
28,34,Chelsea,Everton
28,34,Crystal Palace,Liverpool
28,34,Bournemouth,Southampton
28,34,Brighton,Leicester
28,34,Man United,West Ham United
28,34,Brentford,Newcastle United
28,34,Wolverhampton,Ipswich
28,35,Leicester,Crystal Palace
28,35,Liverpool,Man United
28,35,Aston Villa,Chelsea
28,35,Everton,Man City
28,35,Newcastle United,Arsenal
28,35,Tottenham,Wolverhampton
28,35,Nottingham Forest,Fulham
28,35,Ipswich,Brentford
28,35,West Ham United,Bournemouth
28,35,Southampton,Brighton
28,36,Arsenal,Brentford
28,36,Fulham,Ipswich
28,36,Man City,Tottenham
28,36,Chelsea,Newcastle United
28,36,Crystal Palace,Everton
28,36,Bournemouth,Aston Villa
28,36,Brighton,Liverpool
28,36,Man United,Southampton
28,36,West Ham United,Leicester
28,36,Wolverhampton,Nottingham Forest
28,37,Leicester,Man United
28,37,Liverpool,Fulham
28,37,Aston Villa,Brighton
28,37,Everton,Bournemouth
28,37,Newcastle United,Crystal Palace
28,37,Tottenham,Chelsea
28,37,Nottingham Forest,Man City
28,37,Ipswich,Arsenal
28,37,Brentford,Wolverhampton
28,37,Southampton,West Ham United
28,38,Arsenal,Wolverhampton
28,38,Fulham,Brentford
28,38,Man City,Ipswich
28,38,Chelsea,Nottingham Forest
28,38,Crystal Palace,Tottenham
28,38,Bournemouth,Newcastle United
28,38,Brighton,Everton
28,38,Man United,Aston Villa
28,38,West Ham United,Liverpool
28,38,Southampton,Leicester
29,34,Arsenal,Nottingham Forest
29,34,Fulham,Tottenham
29,34,Man City,Aston Villa
29,34,Chelsea,Everton
29,34,Crystal Palace,Liverpool
29,34,Bournemouth,Southampton
29,34,Brighton,Leicester
29,34,Man United,West Ham United
29,34,Brentford,Newcastle United
29,34,Wolverhampton,Ipswich
29,35,Leicester,Crystal Palace
29,35,Liverpool,Man United
29,35,Aston Villa,Chelsea
29,35,Everton,Man City
29,35,Newcastle United,Arsenal
29,35,Tottenham,Wolverhampton
29,35,Nottingham Forest,Fulham
29,35,Ipswich,Brentford
29,35,West Ham United,Bournemouth
29,35,Southampton,Brighton
29,36,Arsenal,Brentford
29,36,Fulham,Ipswich
29,36,Man City,Tottenham
29,36,Chelsea,Newcastle United
29,36,Crystal Palace,Everton
29,36,Bournemouth,Aston Villa
29,36,Brighton,Liverpool
29,36,Man United,Southampton
29,36,West Ham United,Leicester
29,36,Wolverhampton,Nottingham Forest
29,37,Leicester,Man United
29,37,Liverpool,Fulham
29,37,Aston Villa,Brighton
29,37,Everton,Bournemouth
29,37,Newcastle United,Crystal Palace
29,37,Tottenham,Chelsea
29,37,Nottingham Forest,Man City
29,37,Ipswich,Arsenal
29,37,Brentford,Wolverhampton
29,37,Southampton,West Ham United
29,38,Arsenal,Wolverhampton
29,38,Fulham,Brentford
29,38,Man City,Ipswich
29,38,Chelsea,Nottingham Forest
29,38,Crystal Palace,Tottenham
29,38,Bournemouth,Newcastle United
29,38,Brighton,Everton
29,38,Man United,Aston Villa
29,38,West Ham United,Liverpool
29,38,Southampton,Leicester
30,34,Arsenal,Ipswich
30,34,Fulham,Newcastle United
30,34,Man City,Everton
30,34,Chelsea,Southampton
30,34,Crystal Palace,Aston Villa
30,34,Bournemouth,Liverpool
30,34,Brighton,Leicester
30,34,Man United,West Ham United
30,34,Brentford,Nottingham Forest
30,34,Wolverhampton,Tottenham
30,35,Leicester,Bournemouth
30,35,Liverpool,Man United
30,35,Aston Villa,Chelsea
30,35,Everton,Fulham
30,35,Newcastle United,Wolverhampton
30,35,Tottenham,Man City
30,35,Nottingham Forest,Arsenal
30,35,Ipswich,Brentford
30,35,West Ham United,Crystal Palace
30,35,Southampton,Brighton
30,36,Arsenal,Brentford
30,36,Fulham,Nottingham Forest
30,36,Man City,Newcastle United
30,36,Chelsea,Tottenham
30,36,Crystal Palace,Everton
30,36,Bournemouth,Aston Villa
30,36,Brighton,Liverpool
30,36,Man United,Leicester
30,36,West Ham United,Southampton
30,36,Wolverhampton,Ipswich
30,37,Leicester,West Ham United
30,37,Liverpool,Crystal Palace
30,37,Aston Villa,Brighton
30,37,Everton,Bournemouth
30,37,Newcastle United,Chelsea
30,37,Tottenham,Arsenal
30,37,Nottingham Forest,Man City
30,37,Ipswich,Fulham
30,37,Brentford,Wolverhampton
30,37,Southampton,Man United
30,38,Arsenal,Wolverhampton
30,38,Fulham,Brentford
30,38,Man City,Ipswich
30,38,Chelsea,Nottingham Forest
30,38,Crystal Palace,Tottenham
30,38,Bournemouth,Newcastle United
30,38,Brighton,Everton
30,38,Man United,Aston Villa
30,38,West Ham United,Liverpool
30,38,Southampton,Leicester
31,34,Arsenal,Ipswich
31,34,Fulham,Newcastle United
31,34,Man City,Everton
31,34,Chelsea,Southampton
31,34,Crystal Palace,Aston Villa
31,34,Bournemouth,Liverpool
31,34,Brighton,Leicester
31,34,Man United,West Ham United
31,34,Brentford,Nottingham Forest
31,34,Wolverhampton,Tottenham
31,35,Leicester,Bournemouth
31,35,Liverpool,Man United
31,35,Aston Villa,Chelsea
31,35,Everton,Fulham
31,35,Newcastle United,Wolverhampton
31,35,Tottenham,Man City
31,35,Nottingham Forest,Arsenal
31,35,Ipswich,Brentford
31,35,West Ham United,Crystal Palace
31,35,Southampton,Brighton
31,36,Arsenal,Brentford
31,36,Fulham,Nottingham Forest
31,36,Man City,Newcastle United
31,36,Chelsea,Tottenham
31,36,Crystal Palace,Everton
31,36,Bournemouth,Aston Villa
31,36,Brighton,Liverpool
31,36,Man United,Leicester
31,36,West Ham United,Southampton
31,36,Wolverhampton,Ipswich
31,37,Leicester,West Ham United
31,37,Liverpool,Crystal Palace
31,37,Aston Villa,Brighton
31,37,Everton,Bournemouth
31,37,Newcastle United,Chelsea
31,37,Tottenham,Arsenal
31,37,Nottingham Forest,Man City
31,37,Ipswich,Fulham
31,37,Brentford,Wolverhampton
31,37,Southampton,Man United
31,38,Arsenal,Wolverhampton
31,38,Fulham,Brentford
31,38,Man City,Ipswich
31,38,Chelsea,Nottingham Forest
31,38,Crystal Palace,Tottenham
31,38,Bournemouth,Newcastle United
31,38,Brighton,Everton
31,38,Man United,Aston Villa
31,38,West Ham United,Liverpool
31,38,Southampton,Leicester
32,34,Arsenal,Ipswich
32,34,Fulham,Newcastle United
